region,month,NO2_umol_m2
Basilan,2018-08-01,43.314584929393234
Basilan,2018-09-01,41.240803087148635
Basilan,2018-10-01,42.11058149370146
Basilan,2018-11-01,42.23124877786192
Basilan,2018-12-01,40.61334840437349
Basilan,2019-01-01,37.242022973447185
Basilan,2019-02-01,39.398422425727524
Basilan,2019-03-01,37.699037967799654
Basilan,2019-04-01,37.17536075163616
Basilan,2019-05-01,39.865317029981306
Basilan,2019-06-01,37.95298908654391
Basilan,2019-07-01,38.842454676311895
Basilan,2019-08-01,35.855735260775845
Basilan,2019-09-01,35.158216179185885
Basilan,2019-10-01,34.14586437101115
Basilan,2019-11-01,34.34642459997293
Basilan,2019-12-01,34.42821890432936
Basilan,2020-01-01,33.441267717784
Basilan,2020-02-01,33.985269638986765
Basilan,2020-03-01,34.23733786640095
Basilan,2020-04-01,38.49889002332739
Basilan,2020-05-01,37.784274310843955
Basilan,2020-06-01,37.59376054992725
Basilan,2020-07-01,37.421111343875495
Basilan,2020-08-01,37.59555475055484
Basilan,2020-09-01,38.4238226208448
Basilan,2020-10-01,37.906499069692785
Basilan,2020-11-01,40.7448959366537
Basilan,2020-12-01,34.99458860802885
Basilan,2021-01-01,33.27550456880922
Basilan,2021-02-01,32.6630942168221
Basilan,2021-03-01,34.10730735824386
Basilan,2021-04-01,39.67049733381993
Basilan,2021-05-01,39.133427556049654
Basilan,2021-06-01,39.81055352018286
Basilan,2021-07-01,41.173120835480184
Basilan,2021-08-01,41.025601296891146
Basilan,2021-09-01,40.75458303268428
Basilan,2021-10-01,43.02995143530265
Basilan,2021-11-01,40.09291025914266
Basilan,2021-12-01,42.560532743171805
Basilan,2022-01-01,40.49722421907005
Basilan,2022-02-01,41.37407478253649
Basilan,2022-03-01,37.48148836752246
Basilan,2022-04-01,41.358972354857514
Basilan,2022-05-01,42.45641696299952
Basilan,2022-06-01,39.4950127924443
Basilan,2022-07-01,39.1421607571814
Basilan,2022-08-01,39.79533054044211
Basilan,2022-09-01,40.37302695460359
Basilan,2022-10-01,41.362223445482044
Basilan,2022-11-01,41.58221914520221
Basilan,2022-12-01,38.12548959448244
Basilan,2023-01-01,35.53311048318737
Basilan,2023-02-01,33.39916835527717
Basilan,2023-03-01,37.70681789084922
Basilan,2023-04-01,41.661029712712015
Basilan,2023-05-01,40.471062362298476
Basilan,2023-06-01,43.05805861359656
Basilan,2023-07-01,42.79945943736848
Basilan,2023-08-01,36.76581908879277
Basilan,2023-09-01,37.914425401304634
Basilan,2023-10-01,38.48912215264674
Basilan,2023-11-01,39.93947152688277
Basilan,2023-12-01,36.82403181575285
Basilan,2024-01-01,36.27379670415979
Basilan,2024-02-01,36.868526798401305
Basilan,2024-03-01,39.4838832021842
Basilan,2024-04-01,41.73629738627345
Basilan,2024-05-01,40.17292751014657
Basilan,2024-06-01,40.25270659623602
Basilan,2024-07-01,36.64230583946435
Basilan,2024-08-01,35.42307810109411
Basilan,2024-09-01,36.58850344693441
Basilan,2024-10-01,36.59961977736476
Basilan,2024-11-01,37.19459708898525
Basilan,2024-12-01,33.479544706833714
Basilan,2025-01-01,33.47601352983913
Basilan,2025-02-01,32.678438224977874
Basilan,2025-03-01,31.0562973489076
Basilan,2025-04-01,33.964499079569755
Basilan,2025-05-01,36.17320638582784
Bataan,2018-06-01,53.25531101747962
Bataan,2018-07-01,57.91630706565306
Bataan,2018-08-01,52.16119474572794
Bataan,2018-09-01,61.15554133611819
Bataan,2018-10-01,65.22535339792557
Bataan,2018-11-01,60.354095899961074
Bataan,2018-12-01,61.2308504423563
Bataan,2019-01-01,57.74778616500224
Bataan,2019-02-01,63.31204569341317
Bataan,2019-03-01,72.52615584715195
Bataan,2019-04-01,78.92715952328362
Bataan,2019-05-01,79.29091747957038
Bataan,2019-06-01,74.55704845848716
Bataan,2019-07-01,62.34245372868627
Bataan,2019-08-01,52.750192498213366
Bataan,2019-09-01,53.207444132098004
Bataan,2019-10-01,58.071167754477955
Bataan,2019-11-01,54.49869524177124
Bataan,2019-12-01,51.812510134605354
Bataan,2020-01-01,50.74511463121462
Bataan,2020-02-01,51.950894204029595
Bataan,2020-03-01,59.39410495647496
Bataan,2020-04-01,60.43741591875495
Bataan,2020-05-01,66.27380954578528
Bataan,2020-06-01,66.49010882653366
Bataan,2020-07-01,64.57068562659576
Bataan,2020-08-01,59.0991124186037
Bataan,2020-09-01,58.87826871606545
Bataan,2020-10-01,59.95941872931866
Bataan,2020-11-01,58.12707165291389
Bataan,2020-12-01,57.50035311375668
Bataan,2021-01-01,52.998708649459424
Bataan,2021-02-01,55.57626581288855
Bataan,2021-03-01,61.13460465866152
Bataan,2021-04-01,72.87347470446821
Bataan,2021-05-01,81.82174776404882
Bataan,2021-06-01,67.66330551067266
Bataan,2021-07-01,61.40459154606831
Bataan,2021-08-01,64.67965044529437
Bataan,2021-09-01,64.77591657781343
Bataan,2021-10-01,59.711892250130006
Bataan,2021-11-01,58.2923844521874
Bataan,2021-12-01,55.76331967137922
Bataan,2022-01-01,62.03189591846752
Bataan,2022-02-01,56.89254683530086
Bataan,2022-03-01,63.57596062763396
Bataan,2022-04-01,62.99269335614585
Bataan,2022-05-01,75.59597034082854
Bataan,2022-06-01,71.00720437699836
Bataan,2022-07-01,65.13696292386136
Bataan,2022-08-01,60.37684689488416
Bataan,2022-09-01,59.89124701575859
Bataan,2022-10-01,62.72433372123
Bataan,2022-11-01,66.50022361238258
Bataan,2022-12-01,62.85541122659501
Bataan,2023-01-01,58.53411336510739
Bataan,2023-02-01,62.13042962799254
Bataan,2023-03-01,73.01057817185988
Bataan,2023-04-01,82.30151225323579
Bataan,2023-05-01,85.3478151293164
Bataan,2023-06-01,76.68883895524245
Bataan,2023-07-01,68.12528546038413
Bataan,2023-08-01,52.99671878761893
Bataan,2023-09-01,63.001645882240595
Bataan,2023-10-01,58.76648034399798
Bataan,2023-11-01,57.52325016756397
Bataan,2023-12-01,51.97695659839586
Bataan,2024-01-01,52.61325664742286
Bataan,2024-02-01,62.485088652994214
Bataan,2024-03-01,62.14454303660521
Bataan,2024-04-01,74.78171402376421
Bataan,2024-05-01,76.28099066963668
Bataan,2024-06-01,73.07815315287401
Bataan,2024-07-01,64.04222879091816
Bataan,2024-08-01,61.6149313895845
Bataan,2024-09-01,55.81040196735026
Bataan,2024-10-01,62.86002880351333
Bataan,2024-11-01,63.12179053277129
Bataan,2024-12-01,53.863879906533356
Bataan,2025-01-01,59.299450132683674
Bataan,2025-02-01,56.115710548315654
Bataan,2025-03-01,61.0099585029205
Bataan,2025-04-01,74.81916411454104
Bataan,2025-05-01,81.55501239235234
Batanes,2018-06-01,56.660013984873025
Batanes,2018-07-01,55.76088820825459
Batanes,2018-08-01,57.306865818808916
Batanes,2018-09-01,52.444160087832095
Batanes,2018-10-01,51.07550411326253
Batanes,2018-11-01,46.07782206337972
Batanes,2018-12-01,44.75019630486396
Batanes,2019-01-01,43.79986367529834
Batanes,2019-02-01,47.72306848012939
Batanes,2019-03-01,53.43486219936846
Batanes,2019-04-01,59.28855355834577
Batanes,2019-05-01,62.640568619346915
Batanes,2019-06-01,61.707329907282045
Batanes,2019-07-01,54.01029552281655
Batanes,2019-08-01,52.216108098638124
Batanes,2019-09-01,48.3341919220343
Batanes,2019-10-01,46.91537655621465
Batanes,2019-11-01,42.39259902941455
Batanes,2019-12-01,40.20495844388593
Batanes,2020-01-01,46.85315289538635
Batanes,2020-02-01,45.16499437839411
Batanes,2020-03-01,51.44470881231215
Batanes,2020-04-01,53.5214741882279
Batanes,2020-05-01,56.91963281180648
Batanes,2020-06-01,53.4679319620829
Batanes,2020-07-01,49.782382366224326
Batanes,2020-08-01,50.54644904876271
Batanes,2020-09-01,50.77063888073162
Batanes,2020-10-01,45.884724209544856
Batanes,2020-11-01,46.60232754715349
Batanes,2020-12-01,46.933833742418464
Batanes,2021-01-01,44.539365631529165
Batanes,2021-02-01,47.43606180755201
Batanes,2021-03-01,55.521080558195045
Batanes,2021-04-01,61.94549337121099
Batanes,2021-05-01,61.27007147654832
Batanes,2021-06-01,59.966547701869615
Batanes,2021-07-01,57.89710719211143
Batanes,2021-08-01,50.75241775748245
Batanes,2021-09-01,53.60384793342257
Batanes,2021-10-01,49.30085887387605
Batanes,2021-11-01,45.98659009818357
Batanes,2021-12-01,44.963918428396674
Batanes,2022-01-01,44.38764331807071
Batanes,2022-02-01,44.47445544379128
Batanes,2022-03-01,46.53117397624634
Batanes,2022-04-01,50.436240573005506
Batanes,2022-05-01,49.436370225516484
Batanes,2022-06-01,51.337428651469615
Batanes,2022-07-01,52.45059731345721
Batanes,2022-08-01,51.66106080901101
Batanes,2022-09-01,54.06617248085753
Batanes,2022-10-01,48.652487376838835
Batanes,2022-11-01,45.751080687743475
Batanes,2022-12-01,49.939813068563744
Batanes,2023-01-01,50.59813211622053
Batanes,2023-02-01,52.35755341055001
Batanes,2023-03-01,61.04012155839776
Batanes,2023-04-01,65.58696717221497
Batanes,2023-05-01,63.740931161811524
Batanes,2023-06-01,57.47148392945899
Batanes,2023-07-01,58.35448809928446
Batanes,2023-08-01,57.04007924356165
Batanes,2023-09-01,53.67432393775006
Batanes,2023-10-01,48.95663364224897
Batanes,2023-11-01,45.75555118708295
Batanes,2023-12-01,40.67158747526736
Batanes,2024-01-01,43.693646683848335
Batanes,2024-02-01,45.38755020018204
Batanes,2024-03-01,47.57946869235736
Batanes,2024-04-01,59.985000918164054
Batanes,2024-05-01,55.09130980345149
Batanes,2024-06-01,52.33482265074077
Batanes,2024-07-01,50.108570193095204
Batanes,2024-08-01,48.403262280762675
Batanes,2024-09-01,48.563009416268606
Batanes,2024-10-01,48.231901176572144
Batanes,2024-11-01,45.48899303334033
Batanes,2024-12-01,47.066588162173225
Batanes,2025-01-01,48.75754817606024
Batanes,2025-02-01,47.5332158289681
Batanes,2025-03-01,52.67570535550083
Batanes,2025-04-01,59.840503691556655
Batanes,2025-05-01,60.46992051698709
Batangas,2018-06-01,47.036395113454105
Batangas,2018-07-01,59.32876975547509
Batangas,2018-08-01,51.41799048798113
Batangas,2018-09-01,56.82586962447452
Batangas,2018-10-01,62.04280818657936
Batangas,2018-11-01,52.49438134342643
Batangas,2018-12-01,58.42265797481495
Batangas,2019-01-01,48.45070646452022
Batangas,2019-02-01,52.01880553136448
Batangas,2019-03-01,57.13767134137062
Batangas,2019-04-01,58.4453436293934
Batangas,2019-05-01,71.07493763471408
Batangas,2019-06-01,63.71708875877659
Batangas,2019-07-01,61.27696911211188
Batangas,2019-08-01,52.732282726756175
Batangas,2019-09-01,50.56004765076429
Batangas,2019-10-01,52.28466038436312
Batangas,2019-11-01,48.402827201462344
Batangas,2019-12-01,43.630075570894284
Batangas,2020-01-01,44.44669511463058
Batangas,2020-02-01,41.876073973564445
Batangas,2020-03-01,49.2721985563424
Batangas,2020-04-01,53.29243303584172
Batangas,2020-05-01,59.997432650477634
Batangas,2020-06-01,57.5336283681597
Batangas,2020-07-01,58.86290297400255
Batangas,2020-08-01,55.67269809441173
Batangas,2020-09-01,60.30159952290016
Batangas,2020-10-01,56.138493403214405
Batangas,2020-11-01,51.80825224046308
Batangas,2020-12-01,52.95477168499511
Batangas,2021-01-01,48.25160476532537
Batangas,2021-02-01,53.24497842268507
Batangas,2021-03-01,55.3143279319502
Batangas,2021-04-01,63.75828771131691
Batangas,2021-05-01,66.02415202480279
Batangas,2021-06-01,64.71415146700227
Batangas,2021-07-01,57.287761242411
Batangas,2021-08-01,61.476960074479884
Batangas,2021-09-01,60.24607403378597
Batangas,2021-10-01,55.9658419180271
Batangas,2021-11-01,52.63095616577468
Batangas,2021-12-01,50.31385110253373
Batangas,2022-01-01,53.04561024531074
Batangas,2022-02-01,48.22407355037217
Batangas,2022-03-01,53.2682052007346
Batangas,2022-04-01,55.32390132758655
Batangas,2022-05-01,57.98789224008368
Batangas,2022-06-01,56.90316189287715
Batangas,2022-07-01,55.639917293731415
Batangas,2022-08-01,59.660465350221926
Batangas,2022-09-01,53.832742999431524
Batangas,2022-10-01,58.703414448273506
Batangas,2022-11-01,55.259960251018526
Batangas,2022-12-01,58.035971156645004
Batangas,2023-01-01,52.30803394870259
Batangas,2023-02-01,53.1266701710528
Batangas,2023-03-01,59.48194509398195
Batangas,2023-04-01,72.89754339036203
Batangas,2023-05-01,75.69372996972646
Batangas,2023-06-01,69.48673733004723
Batangas,2023-07-01,63.368653570104605
Batangas,2023-08-01,55.0027038133866
Batangas,2023-09-01,64.38445532285814
Batangas,2023-10-01,52.728818041082604
Batangas,2023-11-01,48.02010073743098
Batangas,2023-12-01,44.779310065254
Batangas,2024-01-01,45.44338738357496
Batangas,2024-02-01,51.610269853314676
Batangas,2024-03-01,51.92112150848755
Batangas,2024-04-01,60.55237199910653
Batangas,2024-05-01,64.56584651586331
Batangas,2024-06-01,67.58759806252115
Batangas,2024-07-01,56.7621042700236
Batangas,2024-08-01,59.673070744197304
Batangas,2024-09-01,54.29529321067994
Batangas,2024-10-01,60.06572385437805
Batangas,2024-11-01,57.86135249171551
Batangas,2024-12-01,47.2660672001128
Batangas,2025-01-01,50.10177902091803
Batangas,2025-02-01,48.88397133838071
Batangas,2025-03-01,51.34747622231649
Batangas,2025-04-01,64.73594002857936
Batangas,2025-05-01,66.3331304884451
Benguet,2018-06-01,51.252409765865046
Benguet,2018-07-01,57.01845798401586
Benguet,2018-08-01,52.32488543214668
Benguet,2018-09-01,57.16864231953551
Benguet,2018-10-01,57.71594593428333
Benguet,2018-11-01,49.78061739484584
Benguet,2018-12-01,56.581351125434
Benguet,2019-01-01,49.906652243452584
Benguet,2019-02-01,57.6754336833104
Benguet,2019-03-01,58.60737736261387
Benguet,2019-04-01,59.07492945885555
Benguet,2019-05-01,65.30561209519082
Benguet,2019-06-01,61.59210801396935
Benguet,2019-07-01,56.919207768031434
Benguet,2019-08-01,52.483162193332625
Benguet,2019-09-01,48.804774485817006
Benguet,2019-10-01,47.924603497661124
Benguet,2019-11-01,46.884256685675645
Benguet,2019-12-01,43.03319628670629
Benguet,2020-01-01,44.3711880817269
Benguet,2020-02-01,43.726957674724595
Benguet,2020-03-01,50.88971833770195
Benguet,2020-04-01,52.36606800327231
Benguet,2020-05-01,56.372526870300085
Benguet,2020-06-01,52.89888518127018
Benguet,2020-07-01,51.094070590596964
Benguet,2020-08-01,50.8963606634955
Benguet,2020-09-01,50.08247171534129
Benguet,2020-10-01,49.68057312702706
Benguet,2020-11-01,50.14239856970308
Benguet,2020-12-01,49.25361887126091
Benguet,2021-01-01,46.38653482279552
Benguet,2021-02-01,49.83537634245249
Benguet,2021-03-01,56.9774498470254
Benguet,2021-04-01,62.972247736417664
Benguet,2021-05-01,65.90829932646972
Benguet,2021-06-01,61.773219996374
Benguet,2021-07-01,56.68717591651252
Benguet,2021-08-01,55.04396086292735
Benguet,2021-09-01,57.089312388398234
Benguet,2021-10-01,54.576318042785736
Benguet,2021-11-01,49.287487521969055
Benguet,2021-12-01,46.67144299096443
Benguet,2022-01-01,47.695739986020044
Benguet,2022-02-01,47.30756807814616
Benguet,2022-03-01,49.160311749490766
Benguet,2022-04-01,50.18955384009583
Benguet,2022-05-01,53.40188590998357
Benguet,2022-06-01,52.054846929604324
Benguet,2022-07-01,52.48745316216633
Benguet,2022-08-01,53.0003284123156
Benguet,2022-09-01,53.53535922494457
Benguet,2022-10-01,55.153882075803246
Benguet,2022-11-01,52.713426149473435
Benguet,2022-12-01,56.490146333501016
Benguet,2023-01-01,54.06923855202934
Benguet,2023-02-01,55.79168956176067
Benguet,2023-03-01,66.37677100631412
Benguet,2023-04-01,69.8982739341215
Benguet,2023-05-01,70.74462395472557
Benguet,2023-06-01,61.63477907826647
Benguet,2023-07-01,60.836108537801735
Benguet,2023-08-01,52.3669385634848
Benguet,2023-09-01,55.54354805597922
Benguet,2023-10-01,51.268251733799694
Benguet,2023-11-01,51.12530193153604
Benguet,2023-12-01,42.948990204637795
Benguet,2024-01-01,44.50851593851471
Benguet,2024-02-01,55.53912619692237
Benguet,2024-03-01,53.698125682160715
Benguet,2024-04-01,65.64194601525368
Benguet,2024-05-01,59.904380404538536
Benguet,2024-06-01,55.53727141912111
Benguet,2024-07-01,53.798762194234136
Benguet,2024-08-01,52.195659689506975
Benguet,2024-09-01,52.917319209644674
Benguet,2024-10-01,52.131390878945346
Benguet,2024-11-01,49.98998633187026
Benguet,2024-12-01,49.86461548966475
Benguet,2025-01-01,49.90567838998517
Benguet,2025-02-01,49.49079094927512
Benguet,2025-03-01,55.093476551636186
Benguet,2025-04-01,61.78443194508268
Benguet,2025-05-01,61.582604470828585
Biliran,2018-06-01,49.43326860415433
Biliran,2018-07-01,48.84990040870303
Biliran,2018-08-01,46.1193407278213
Biliran,2018-09-01,45.68989641825908
Biliran,2018-10-01,47.70580036052295
Biliran,2018-11-01,41.90960953110704
Biliran,2018-12-01,41.86451712581056
Biliran,2019-01-01,37.82443508797001
Biliran,2019-02-01,39.86495264052233
Biliran,2019-03-01,42.122689329239805
Biliran,2019-04-01,41.81613238953768
Biliran,2019-05-01,51.59317242289388
Biliran,2019-06-01,51.14894231110867
Biliran,2019-07-01,47.53670124038365
Biliran,2019-08-01,47.23742855675053
Biliran,2019-09-01,41.19354417379126
Biliran,2019-10-01,38.471159454249936
Biliran,2019-11-01,37.1425958036244
Biliran,2019-12-01,33.62920694555758
Biliran,2020-01-01,32.912922046824974
Biliran,2020-02-01,33.288355923536
Biliran,2020-03-01,37.37756688773544
Biliran,2020-04-01,40.95767052634874
Biliran,2020-05-01,42.438133749230765
Biliran,2020-06-01,43.761103342816966
Biliran,2020-07-01,42.89829325317081
Biliran,2020-08-01,43.91342912464567
Biliran,2020-09-01,43.32780629770202
Biliran,2020-10-01,44.46162428028671
Biliran,2020-11-01,41.03256423612688
Biliran,2020-12-01,37.53599101667796
Biliran,2021-01-01,35.50310989715925
Biliran,2021-02-01,38.09171227262961
Biliran,2021-03-01,41.2334406375203
Biliran,2021-04-01,49.27514478470263
Biliran,2021-05-01,46.735269471180885
Biliran,2021-06-01,47.594810590349134
Biliran,2021-07-01,46.207320928240364
Biliran,2021-08-01,47.26709359838408
Biliran,2021-09-01,45.28583976086862
Biliran,2021-10-01,42.9012264901026
Biliran,2021-11-01,39.75364904300551
Biliran,2021-12-01,38.583362437679156
Biliran,2022-01-01,41.340756513236364
Biliran,2022-02-01,39.875951861074796
Biliran,2022-03-01,41.157641680656624
Biliran,2022-04-01,42.062985542029885
Biliran,2022-05-01,44.32822567081589
Biliran,2022-06-01,42.33984521185203
Biliran,2022-07-01,43.02354247809015
Biliran,2022-08-01,46.0538763458683
Biliran,2022-09-01,44.24518440400432
Biliran,2022-10-01,43.81846533313176
Biliran,2022-11-01,42.45501423895801
Biliran,2022-12-01,43.81152595799971
Biliran,2023-01-01,38.92446847542697
Biliran,2023-02-01,38.32595345256262
Biliran,2023-03-01,41.90590572164186
Biliran,2023-04-01,49.00545123244903
Biliran,2023-05-01,54.35025514220817
Biliran,2023-06-01,49.941618339880776
Biliran,2023-07-01,49.55238333060525
Biliran,2023-08-01,46.47595814740214
Biliran,2023-09-01,45.92531266151441
Biliran,2023-10-01,44.06812590960119
Biliran,2023-11-01,36.40096513175268
Biliran,2023-12-01,35.72467808764415
Biliran,2024-01-01,33.37724953683027
Biliran,2024-02-01,38.1264816948861
Biliran,2024-03-01,39.19325944025943
Biliran,2024-04-01,44.502059890135286
Biliran,2024-05-01,46.63332641279291
Biliran,2024-06-01,44.12832381530035
Biliran,2024-07-01,42.01633896044474
Biliran,2024-08-01,43.01526786692154
Biliran,2024-09-01,43.78779074903509
Biliran,2024-10-01,42.73140326443936
Biliran,2024-11-01,42.341133432666126
Biliran,2024-12-01,35.39521811445238
Biliran,2025-01-01,36.87911841932935
Biliran,2025-02-01,35.366601444102834
Biliran,2025-03-01,34.10779938339737
Biliran,2025-04-01,42.07242451354282
Biliran,2025-05-01,45.33561877895681
Bohol,2018-06-01,42.917546759208626
Bohol,2018-07-01,45.67067894986907
Bohol,2018-08-01,46.23424929523034
Bohol,2018-09-01,43.473239805868914
Bohol,2018-10-01,45.26218778077792
Bohol,2018-11-01,41.40694667766905
Bohol,2018-12-01,42.47580901378526
Bohol,2019-01-01,37.798878018351324
Bohol,2019-02-01,38.50489998297803
Bohol,2019-03-01,40.048516074664356
Bohol,2019-04-01,38.772440833702404
Bohol,2019-05-01,45.39573037269629
Bohol,2019-06-01,44.409521622652946
Bohol,2019-07-01,43.20412374200793
Bohol,2019-08-01,41.1052037218421
Bohol,2019-09-01,37.49421712848006
Bohol,2019-10-01,38.00983778876274
Bohol,2019-11-01,35.36824848506512
Bohol,2019-12-01,34.010290208850684
